sample_id,protocol,scenario,client_name,client_ip,server_name,server_ip,client_buffer_bytes,server_buffer_bytes,duration,avg_bps,total_bytes,total_packets,total_lost_or_retrans,packet_loss_rate,avg_jitter_ms,congestion_level,recommended_buffer_bytes,file_path
9774,udp,B,server06-4,192.168.200.38,server07-2,192.168.200.40,131072,1048576,30,132493910.38,496852163,1035911,535638,0.51707,69.341872,high,65536,./data/udp_test/B/iperf_udp_sample_009774_server06-4_to_server07-2_B.json
9775,udp,B,server06-4,192.168.200.38,server07-3,192.168.200.41,131072,262144,30,161742885.87,606535821,1035911,370943,0.358084,50.069862,high,65536,./data/udp_test/B/iperf_udp_sample_009775_server06-4_to_server07-3_B.json
9776,udp,B,server06-4,192.168.200.38,server07-3,192.168.200.41,131072,262144,30,250000000.0,937500000,1035911,476,0.00046,8.691573,medium,65536,./data/udp_test/B/iperf_udp_sample_009776_server06-4_to_server07-3_B.json
9777,udp,B,server06-4,192.168.200.38,server07-3,192.168.200.41,131072,262144,30,250000000.0,937500000,1035911,885,0.000854,8.088076,low,65536,./data/udp_test/B/iperf_udp_sample_009777_server06-4_to_server07-3_B.json
9778,udp,B,server06-4,192.168.200.38,server07-4,192.168.200.42,131072,65536,30,250000000.0,937500000,1035911,299,0.000289,8.252606,low,65536,./data/udp_test/B/iperf_udp_sample_009778_server06-4_to_server07-4_B.json
9779,udp,B,server06-4,192.168.200.38,server07-4,192.168.200.42,131072,65536,30,250000000.0,937500000,1035911,223,0.000216,8.932158,low,65536,./data/udp_test/B/iperf_udp_sample_009779_server06-4_to_server07-4_B.json
9780,udp,B,server06-4,192.168.200.38,server07-4,192.168.200.42,131072,65536,30,250000000.0,937500000,1035911,304,0.000294,8.473062,low,65536,./data/udp_test/B/iperf_udp_sample_009780_server06-4_to_server07-4_B.json
9781,udp,B,server06-4,192.168.200.38,server08-1,192.168.200.43,131072,131072,30,250000000.0,937500000,1035911,643,0.000621,8.306349,low,65536,./data/udp_test/B/iperf_udp_sample_009781_server06-4_to_server08-1_B.json
9782,udp,B,server06-4,192.168.200.38,server08-1,192.168.200.43,131072,131072,30,250000000.0,937500000,1035911,653,0.000631,8.582786,low,65536,./data/udp_test/B/iperf_udp_sample_009782_server06-4_to_server08-1_B.json
9783,udp,B,server06-4,192.168.200.38,server08-1,192.168.200.43,131072,131072,30,128274908.22,481030905,1035911,535555,0.51699,99.302014,high,65536,./data/udp_test/B/iperf_udp_sample_009783_server06-4_to_server08-1_B.json
9784,udp,B,server06-4,192.168.200.38,server08-2,192.168.200.44,131072,2097152,30,250000000.0,937500000,1035911,656,0.000634,8.587244,low,65536,./data/udp_test/B/iperf_udp_sample_009784_server06-4_to_server08-2_B.json
9785,udp,B,server06-4,192.168.200.38,server08-2,192.168.200.44,131072,2097152,30,250000000.0,937500000,1035911,646,0.000624,8.760873,low,65536,./data/udp_test/B/iperf_udp_sample_009785_server06-4_to_server08-2_B.json
9786,udp,B,server06-4,192.168.200.38,server08-2,192.168.200.44,131072,2097152,30,160368686.49,601382574,1035911,321389,0.310248,85.60427,high,65536,./data/udp_test/B/iperf_udp_sample_009786_server06-4_to_server08-2_B.json
9787,udp,B,server06-4,192.168.200.38,server08-3,192.168.200.45,131072,524288,30,250000000.0,937500000,1035911,168,0.000163,8.640234,medium,65536,./data/udp_test/B/iperf_udp_sample_009787_server06-4_to_server08-3_B.json
9788,udp,B,server06-4,192.168.200.38,server08-3,192.168.200.45,131072,524288,30,250000000.0,937500000,1035911,263,0.000254,8.376544,low,65536,./data/udp_test/B/iperf_udp_sample_009788_server06-4_to_server08-3_B.json
9789,udp,B,server06-4,192.168.200.38,server08-3,192.168.200.45,131072,524288,30,250000000.0,937500000,1035911,224,0.000217,8.639464,medium,65536,./data/udp_test/B/iperf_udp_sample_009789_server06-4_to_server08-3_B.json
9790,udp,B,server06-4,192.168.200.38,server08-4,192.168.200.46,131072,262144,30,250000000.0,937500000,1035911,618,0.000597,8.415563,low,65536,./data/udp_test/B/iperf_udp_sample_009790_server06-4_to_server08-4_B.json
9791,udp,B,server06-4,192.168.200.38,server08-4,192.168.200.46,131072,262144,30,162607395.49,609777733,1035911,413508,0.399174,40.123108,high,65536,./data/udp_test/B/iperf_udp_sample_009791_server06-4_to_server08-4_B.json
9792,udp,B,server06-4,192.168.200.38,server08-4,192.168.200.46,131072,262144,30,250000000.0,937500000,1035911,464,0.000448,8.767878,medium,65536,./data/udp_test/B/iperf_udp_sample_009792_server06-4_to_server08-4_B.json
9793,udp,B,server06-4,192.168.200.38,spine01,192.168.200.3,131072,262144,30,250000000.0,937500000,1035911,881,0.000851,4.295241,low,65536,./data/udp_test/B/iperf_udp_sample_009793_server06-4_to_spine01_B.json
9794,udp,B,server06-4,192.168.200.38,spine01,192.168.200.3,131072,262144,30,250000000.0,937500000,1035911,900,0.000869,4.424503,low,65536,./data/udp_test/B/iperf_udp_sample_009794_server06-4_to_spine01_B.json
9795,udp,B,server06-4,192.168.200.38,spine01,192.168.200.3,131072,262144,30,133355950.61,500084814,1035911,550574,0.531489,48.219794,high,65536,./data/udp_test/B/iperf_udp_sample_009795_server06-4_to_spine01_B.json
9796,udp,B,server06-4,192.168.200.38,spine02,192.168.200.4,131072,131072,30,250000000.0,937500000,1035911,275,0.000266,4.443255,low,65536,./data/udp_test/B/iperf_udp_sample_009796_server06-4_to_spine02_B.json
9797,udp,B,server06-4,192.168.200.38,spine02,192.168.200.4,131072,131072,30,250000000.0,937500000,1035911,392,0.000379,4.03179,low,65536,./data/udp_test/B/iperf_udp_sample_009797_server06-4_to_spine02_B.json
9798,udp,B,server06-4,192.168.200.38,spine02,192.168.200.4,131072,131072,30,116872151.19,438270566,1035911,507642,0.490044,56.389646,high,65536,./data/udp_test/B/iperf_udp_sample_009798_server06-4_to_spine02_B.json
9799,udp,B,server06-4,192.168.200.38,spine03,192.168.200.5,131072,131072,30,250000000.0,937500000,1035911,271,0.000262,4.014237,low,65536,./data/udp_test/B/iperf_udp_sample_009799_server06-4_to_spine03_B.json
9800,udp,B,server06-4,192.168.200.38,spine03,192.168.200.5,131072,131072,30,250000000.0,937500000,1035911,708,0.000684,4.141446,low,65536,./data/udp_test/B/iperf_udp_sample_009800_server06-4_to_spine03_B.json
9801,udp,B,server06-4,192.168.200.38,spine03,192.168.200.5,131072,131072,30,250000000.0,937500000,1035911,851,0.000822,4.460047,low,65536,./data/udp_test/B/iperf_udp_sample_009801_server06-4_to_spine03_B.json
9802,udp,B,server06-4,192.168.200.38,spine04,192.168.200.6,131072,262144,30,250000000.0,937500000,1035911,93,9e-05,4.378357,low,65536,./data/udp_test/B/iperf_udp_sample_009802_server06-4_to_spine04_B.json
9803,udp,B,server06-4,192.168.200.38,spine04,192.168.200.6,131072,262144,30,250000000.0,937500000,1035911,944,0.000911,4.461563,low,65536,./data/udp_test/B/iperf_udp_sample_009803_server06-4_to_spine04_B.json
9804,udp,B,server06-4,192.168.200.38,spine04,192.168.200.6,131072,262144,30,250000000.0,937500000,1035911,401,0.000388,4.271857,low,65536,./data/udp_test/B/iperf_udp_sample_009804_server06-4_to_spine04_B.json
9805,udp,B,server07-1,192.168.200.39,leaf01,192.168.200.7,524288,2097152,30,250000000.0,937500000,1035911,92,8.9e-05,6.066339,low,65536,./data/udp_test/B/iperf_udp_sample_009805_server07-1_to_leaf01_B.json
9806,udp,B,server07-1,192.168.200.39,leaf01,192.168.200.7,524288,2097152,30,250000000.0,937500000,1035911,4,4e-06,6.160219,medium,65536,./data/udp_test/B/iperf_udp_sample_009806_server07-1_to_leaf01_B.json
9807,udp,B,server07-1,192.168.200.39,leaf01,192.168.200.7,524288,2097152,30,250000000.0,937500000,1035911,775,0.000749,6.549889,medium,65536,./data/udp_test/B/iperf_udp_sample_009807_server07-1_to_leaf01_B.json
9808,udp,B,server07-1,192.168.200.39,leaf02,192.168.200.8,524288,65536,30,250000000.0,937500000,1035911,413,0.000399,6.054049,low,65536,./data/udp_test/B/iperf_udp_sample_009808_server07-1_to_leaf02_B.json
9809,udp,B,server07-1,192.168.200.39,leaf02,192.168.200.8,524288,65536,30,250000000.0,937500000,1035911,807,0.00078,6.620362,low,65536,./data/udp_test/B/iperf_udp_sample_009809_server07-1_to_leaf02_B.json
9810,udp,B,server07-1,192.168.200.39,leaf02,192.168.200.8,524288,65536,30,250000000.0,937500000,1035911,972,0.000939,6.101356,low,65536,./data/udp_test/B/iperf_udp_sample_009810_server07-1_to_leaf02_B.json
9811,udp,B,server07-1,192.168.200.39,leaf03,192.168.200.9,524288,65536,30,175305506.07,657395647,1035911,368472,0.355699,51.409805,high,65536,./data/udp_test/B/iperf_udp_sample_009811_server07-1_to_leaf03_B.json
9812,udp,B,server07-1,192.168.200.39,leaf03,192.168.200.9,524288,65536,30,131815622.19,494308583,1035911,516966,0.499045,56.2281,high,65536,./data/udp_test/B/iperf_udp_sample_009812_server07-1_to_leaf03_B.json
9813,udp,B,server07-1,192.168.200.39,leaf03,192.168.200.9,524288,65536,30,192158116.57,720592937,1035911,261391,0.25233,49.482593,high,65536,./data/udp_test/B/iperf_udp_sample_009813_server07-1_to_leaf03_B.json
9814,udp,B,server07-1,192.168.200.39,leaf04,192.168.200.10,524288,2097152,30,250000000.0,937500000,1035911,892,0.000862,6.480404,low,65536,./data/udp_test/B/iperf_udp_sample_009814_server07-1_to_leaf04_B.json
9815,udp,B,server07-1,192.168.200.39,leaf04,192.168.200.10,524288,2097152,30,133488788.47,500582956,1035911,412841,0.39853,67.933863,high,65536,./data/udp_test/B/iperf_udp_sample_009815_server07-1_to_leaf04_B.json
9816,udp,B,server07-1,192.168.200.39,leaf04,192.168.200.10,524288,2097152,30,250000000.0,937500000,1035911,241,0.000233,6.367989,low,65536,./data/udp_test/B/iperf_udp_sample_009816_server07-1_to_leaf04_B.json
9817,udp,B,server07-1,192.168.200.39,leaf05,192.168.200.11,524288,262144,30,136213814.4,510801803,1035911,528716,0.510388,78.408621,high,65536,./data/udp_test/B/iperf_udp_sample_009817_server07-1_to_leaf05_B.json
9818,udp,B,server07-1,192.168.200.39,leaf05,192.168.200.11,524288,262144,30,250000000.0,937500000,1035911,303,0.000293,6.074869,low,65536,./data/udp_test/B/iperf_udp_sample_009818_server07-1_to_leaf05_B.json
9819,udp,B,server07-1,192.168.200.39,leaf05,192.168.200.11,524288,262144,30,250000000.0,937500000,1035911,720,0.000695,6.035666,medium,65536,./data/udp_test/B/iperf_udp_sample_009819_server07-1_to_leaf05_B.json
9820,udp,B,server07-1,192.168.200.39,leaf06,192.168.200.12,524288,131072,30,250000000.0,937500000,1035911,985,0.000951,6.596861,medium,65536,./data/udp_test/B/iperf_udp_sample_009820_server07-1_to_leaf06_B.json
9821,udp,B,server07-1,192.168.200.39,leaf06,192.168.200.12,524288,131072,30,250000000.0,937500000,1035911,95,9.2e-05,6.598734,low,65536,./data/udp_test/B/iperf_udp_sample_009821_server07-1_to_leaf06_B.json
9822,udp,B,server07-1,192.168.200.39,leaf06,192.168.200.12,524288,131072,30,250000000.0,937500000,1035911,703,0.000679,6.320297,low,65536,./data/udp_test/B/iperf_udp_sample_009822_server07-1_to_leaf06_B.json
9823,udp,B,server07-1,192.168.200.39,leaf07,192.168.200.13,524288,131072,30,250000000.0,937500000,1035911,207,0.0002,2.210173,low,65536,./data/udp_test/B/iperf_udp_sample_009823_server07-1_to_leaf07_B.json
9824,udp,B,server07-1,192.168.200.39,leaf07,192.168.200.13,524288,131072,30,250000000.0,937500000,1035911,90,8.8e-05,2.220346,low,65536,./data/udp_test/B/iperf_udp_sample_009824_server07-1_to_leaf07_B.json
9825,udp,B,server07-1,192.168.200.39,leaf07,192.168.200.13,524288,131072,30,250000000.0,937500000,1035911,714,0.00069,2.026958,low,65536,./data/udp_test/B/iperf_udp_sample_009825_server07-1_to_leaf07_B.json
9826,udp,B,server07-1,192.168.200.39,leaf08,192.168.200.14,524288,131072,30,250000000.0,937500000,1035911,56,5.5e-05,6.640852,low,65536,./data/udp_test/B/iperf_udp_sample_009826_server07-1_to_leaf08_B.json
9827,udp,B,server07-1,192.168.200.39,leaf08,192.168.200.14,524288,131072,30,250000000.0,937500000,1035911,853,0.000824,6.677259,low,65536,./data/udp_test/B/iperf_udp_sample_009827_server07-1_to_leaf08_B.json
9828,udp,B,server07-1,192.168.200.39,leaf08,192.168.200.14,524288,131072,30,250000000.0,937500000,1035911,63,6.1e-05,6.467502,low,65536,./data/udp_test/B/iperf_udp_sample_009828_server07-1_to_leaf08_B.json
9829,udp,B,server07-1,192.168.200.39,server01-1,192.168.200.15,524288,2097152,30,250000000.0,937500000,1035911,150,0.000145,8.261503,low,65536,./data/udp_test/B/iperf_udp_sample_009829_server07-1_to_server01-1_B.json
9830,udp,B,server07-1,192.168.200.39,server01-1,192.168.200.15,524288,2097152,30,188762295.04,707858606,1035911,301899,0.291434,38.823263,high,65536,./data/udp_test/B/iperf_udp_sample_009830_server07-1_to_server01-1_B.json
9831,udp,B,server07-1,192.168.200.39,server01-1,192.168.200.15,524288,2097152,30,250000000.0,937500000,1035911,462,0.000447,8.103434,low,65536,./data/udp_test/B/iperf_udp_sample_009831_server07-1_to_server01-1_B.json
9832,udp,B,server07-1,192.168.200.39,server01-2,192.168.200.16,524288,65536,30,250000000.0,937500000,1035911,202,0.000195,8.224978,low,65536,./data/udp_test/B/iperf_udp_sample_009832_server07-1_to_server01-2_B.json
9833,udp,B,server07-1,192.168.200.39,server01-2,192.168.200.16,524288,65536,30,250000000.0,937500000,1035911,1023,0.000988,8.460497,low,65536,./data/udp_test/B/iperf_udp_sample_009833_server07-1_to_server01-2_B.json
9834,udp,B,server07-1,192.168.200.39,server01-2,192.168.200.16,524288,65536,30,250000000.0,937500000,1035911,141,0.000137,8.756666,low,65536,./data/udp_test/B/iperf_udp_sample_009834_server07-1_to_server01-2_B.json
9835,udp,B,server07-1,192.168.200.39,server01-3,192.168.200.17,524288,2097152,30,158067217.46,592752065,1035911,403544,0.389555,80.229263,high,65536,./data/udp_test/B/iperf_udp_sample_009835_server07-1_to_server01-3_B.json
9836,udp,B,server07-1,192.168.200.39,server01-3,192.168.200.17,524288,2097152,30,196384151.67,736440568,1035911,231889,0.223851,52.283499,high,65536,./data/udp_test/B/iperf_udp_sample_009836_server07-1_to_server01-3_B.json
9837,udp,B,server07-1,192.168.200.39,server01-3,192.168.200.17,524288,2097152,30,250000000.0,937500000,1035911,318,0.000307,8.418689,low,65536,./data/udp_test/B/iperf_udp_sample_009837_server07-1_to_server01-3_B.json
9838,udp,B,server07-1,192.168.200.39,server01-4,192.168.200.18,524288,2097152,30,250000000.0,937500000,1035911,482,0.000466,8.014884,low,65536,./data/udp_test/B/iperf_udp_sample_009838_server07-1_to_server01-4_B.json
9839,udp,B,server07-1,192.168.200.39,server01-4,192.168.200.18,524288,2097152,30,250000000.0,937500000,1035911,497,0.000481,8.943996,low,65536,./data/udp_test/B/iperf_udp_sample_009839_server07-1_to_server01-4_B.json
9840,udp,B,server07-1,192.168.200.39,server01-4,192.168.200.18,524288,2097152,30,175329664.45,657486241,1035911,362892,0.350312,50.024276,high,65536,./data/udp_test/B/iperf_udp_sample_009840_server07-1_to_server01-4_B.json
9841,udp,B,server07-1,192.168.200.39,server02-1,192.168.200.19,524288,1048576,30,250000000.0,937500000,1035911,664,0.000641,8.263401,low,65536,./data/udp_test/B/iperf_udp_sample_009841_server07-1_to_server02-1_B.json
9842,udp,B,server07-1,192.168.200.39,server02-1,192.168.200.19,524288,1048576,30,250000000.0,937500000,1035911,750,0.000725,8.63143,low,65536,./data/udp_test/B/iperf_udp_sample_009842_server07-1_to_server02-1_B.json
9843,udp,B,server07-1,192.168.200.39,server02-1,192.168.200.19,524288,1048576,30,250000000.0,937500000,1035911,613,0.000592,8.625145,medium,65536,./data/udp_test/B/iperf_udp_sample_009843_server07-1_to_server02-1_B.json
9844,udp,B,server07-1,192.168.200.39,server02-2,192.168.200.20,524288,65536,30,250000000.0,937500000,1035911,197,0.000191,8.565816,low,65536,./data/udp_test/B/iperf_udp_sample_009844_server07-1_to_server02-2_B.json
9845,udp,B,server07-1,192.168.200.39,server02-2,192.168.200.20,524288,65536,30,250000000.0,937500000,1035911,175,0.000169,8.669909,low,65536,./data/udp_test/B/iperf_udp_sample_009845_server07-1_to_server02-2_B.json
9846,udp,B,server07-1,192.168.200.39,server02-2,192.168.200.20,524288,65536,30,250000000.0,937500000,1035911,216,0.000209,8.755033,low,65536,./data/udp_test/B/iperf_udp_sample_009846_server07-1_to_server02-2_B.json
9847,udp,B,server07-1,192.168.200.39,server02-3,192.168.200.21,524288,1048576,30,200212666.06,750797497,1035911,236060,0.227878,64.68801,high,65536,./data/udp_test/B/iperf_udp_sample_009847_server07-1_to_server02-3_B.json
9848,udp,B,server07-1,192.168.200.39,server02-3,192.168.200.21,524288,1048576,30,138340950.5,518778564,1035911,405001,0.390962,63.966031,high,65536,./data/udp_test/B/iperf_udp_sample_009848_server07-1_to_server02-3_B.json
9849,udp,B,server07-1,192.168.200.39,server02-3,192.168.200.21,524288,1048576,30,250000000.0,937500000,1035911,901,0.00087,8.435097,low,65536,./data/udp_test/B/iperf_udp_sample_009849_server07-1_to_server02-3_B.json
9850,udp,B,server07-1,192.168.200.39,server02-4,192.168.200.22,524288,524288,30,204417169.63,766564386,1035911,213379,0.205983,45.880002,high,65536,./data/udp_test/B/iperf_udp_sample_009850_server07-1_to_server02-4_B.json
9851,udp,B,server07-1,192.168.200.39,server02-4,192.168.200.22,524288,524288,30,250000000.0,937500000,1035911,483,0.000466,8.039045,low,65536,./data/udp_test/B/iperf_udp_sample_009851_server07-1_to_server02-4_B.json
9852,udp,B,server07-1,192.168.200.39,server02-4,192.168.200.22,524288,524288,30,250000000.0,937500000,1035911,382,0.00037,8.736328,low,65536,./data/udp_test/B/iperf_udp_sample_009852_server07-1_to_server02-4_B.json
9853,udp,B,server07-1,192.168.200.39,server03-1,192.168.200.23,524288,65536,30,173606423.42,651024087,1035911,331741,0.320241,50.946715,high,65536,./data/udp_test/B/iperf_udp_sample_009853_server07-1_to_server03-1_B.json
9854,udp,B,server07-1,192.168.200.39,server03-1,192.168.200.23,524288,65536,30,250000000.0,937500000,1035911,9,9e-06,8.843594,low,65536,./data/udp_test/B/iperf_udp_sample_009854_server07-1_to_server03-1_B.json
9855,udp,B,server07-1,192.168.200.39,server03-1,192.168.200.23,524288,65536,30,142073910.59,532777164,1035911,449960,0.434362,53.913315,high,65536,./data/udp_test/B/iperf_udp_sample_009855_server07-1_to_server03-1_B.json
9856,udp,B,server07-1,192.168.200.39,server03-2,192.168.200.24,524288,65536,30,250000000.0,937500000,1035911,946,0.000913,8.550034,low,65536,./data/udp_test/B/iperf_udp_sample_009856_server07-1_to_server03-2_B.json
9857,udp,B,server07-1,192.168.200.39,server03-2,192.168.200.24,524288,65536,30,250000000.0,937500000,1035911,578,0.000559,8.923605,low,65536,./data/udp_test/B/iperf_udp_sample_009857_server07-1_to_server03-2_B.json
9858,udp,B,server07-1,192.168.200.39,server03-2,192.168.200.24,524288,65536,30,182190841.98,683215657,1035911,287911,0.277931,62.002527,high,65536,./data/udp_test/B/iperf_udp_sample_009858_server07-1_to_server03-2_B.json
9859,udp,B,server07-1,192.168.200.39,server03-3,192.168.200.25,524288,65536,30,250000000.0,937500000,1035911,50,4.9e-05,8.884401,low,65536,./data/udp_test/B/iperf_udp_sample_009859_server07-1_to_server03-3_B.json
